"No.","Time","Source","Destination","Protocol","Length","Info","wlan.qos.priority","wlan.fc.type_subtype"
"1485","54.756010707","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","221","QoS Data, SN=3729, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1489","54.756034575","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","245","QoS Data, SN=3730, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1496","54.762594784","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","312","QoS Data, SN=3731, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1500","54.765981142","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","178","QoS Data, SN=3732, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1508","54.769203591","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3733, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1514","54.769237673","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3734, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1518","54.769353835","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3735, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1522","54.772643095","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3736, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1524","54.772808662","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","221","QoS Data, SN=3737, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1528","54.775891616","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3738, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1534","54.787777805","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","186","QoS Data, SN=3739, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1536","54.787788515","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","245","QoS Data, SN=3740, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1541","54.791405134","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","304","QoS Data, SN=3741, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1545","54.791548082","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","178","QoS Data, SN=3742, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1552","54.813150177","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3743, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1557","54.816347283","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","186","QoS Data, SN=3744, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1560","54.819614304","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","186","QoS Data, SN=3744, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"1565","54.859670864","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","171","QoS Data, SN=3745, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1569","54.862955613","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3746, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1576","54.870058374","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","135","QoS Data, SN=3747, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1580","54.870090404","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","135","QoS Data, SN=3748, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1585","54.887681848","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","135","QoS Data, SN=3749, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1594","55.254237080","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3170, FN=0, Flags=...P...TC","","Null function (No data)"
"1599","55.300037463","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3171, FN=0, Flags=.......TC","","Null function (No data)"
"1607","55.440281764","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","159","QoS Data, SN=3750, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1611","55.468388917","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","167","QoS Data, SN=3751, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1622","55.758659785","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3752, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1627","55.842153139","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","150","QoS Data, SN=3753, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1633","55.902167658","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","209","QoS Data, SN=3754, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1637","55.918387488","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3172, FN=0, Flags=...P...TC","","Null function (No data)"
"1639","55.944351928","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3173, FN=0, Flags=.......TC","","Null function (No data)"
"1642","56.072850548","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3174, FN=0, Flags=...P...TC","","Null function (No data)"
"1660","56.690545170","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3175, FN=0, Flags=.......TC","","Null function (No data)"
"1664","56.690597379","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","160","QoS Data, SN=3755, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1665","56.690609145","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1355","QoS Data, SN=3756, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1677","56.714872491","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1355","QoS Data, SN=3757, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1682","56.721088313","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","207","QoS Data, SN=3758, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1684","56.721109002","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1355","QoS Data, SN=3759, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1688","56.721134124","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1099","QoS Data, SN=3760, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1695","56.731446856","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","171","QoS Data, SN=3761, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1701","56.776833507","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","171","QoS Data, SN=3762, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1705","56.893142178","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3176, FN=0, Flags=...P...TC","","Null function (No data)"
"1708","56.939185442","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3177, FN=0, Flags=.......TC","","Null function (No data)"
"1715","57.196759858","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3178, FN=0, Flags=...P...TC","","Null function (No data)"
"1717","57.224991258","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3179, FN=0, Flags=.......TC","","Null function (No data)"
"1719","57.228702495","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3180, FN=0, Flags=...P...TC","","Null function (No data)"
"1721","57.235128378","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3181, FN=0, Flags=.......TC","","Null function (No data)"
"1723","57.239179153","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3182, FN=0, Flags=...P...TC","","Null function (No data)"
"1725","57.245859544","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3183, FN=0, Flags=.......TC","","Null function (No data)"
"1727","57.249278505","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3184, FN=0, Flags=...P...TC","","Null function (No data)"
"1813","62.483981048","aa:3a:0e:b6:ed:12","Broadcast","802.11","137","Probe Request, SN=2480, FN=0, Flags=........C, SSID=Wildcard (Broadcast)","","Probe Request"
"1814","62.492332101","aa:3a:0e:b6:ed:12","Broadcast","802.11","137","Probe Request, SN=2481, FN=0, Flags=........C, SSID=Wildcard (Broadcast)","","Probe Request"
"1815","62.505657108","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","218","Probe Response, SN=1204, FN=0, Flags=........C, BI=100, SSID=""James""","","Probe Response"
"1816","62.517935401","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","218","Probe Response, SN=1204, FN=0, Flags=....R...C, BI=100, SSID=""James""","","Probe Response"
"1817","62.521795368","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","218","Probe Response, SN=1205, FN=0, Flags=........C, BI=100, SSID=""James""","","Probe Response"
"1823","62.699459220","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3185, FN=0, Flags=.......TC","","Null function (No data)"
"1830","62.703365182","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3763, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1834","62.703388978","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","159","QoS Data, SN=3764, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1838","62.751517573","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","150","QoS Data, SN=3765, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1843","62.777458782","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","207","QoS Data, SN=3766, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1847","62.816017042","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3186, FN=0, Flags=...P...TC","","Null function (No data)"
"1854","62.931480917","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3187, FN=0, Flags=.......TC","","Null function (No data)"
"1856","62.931509162","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3187, FN=0, Flags=....R..TC","","Null function (No data)"
"1858","62.931522271","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3187, FN=0, Flags=....R..TC","","Null function (No data)"
"1862","62.931546945","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","150","QoS Data, SN=3767, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1865","62.938042097","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","150","QoS Data, SN=3767, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"1870","62.952074882","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","203","QoS Data, SN=3768, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1875","63.016214176","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3188, FN=0, Flags=...P...TC","","Null function (No data)"
"1915","65.431350747","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","141","Probe Request, SN=3189, FN=0, Flags=........C, SSID=""James""","","Probe Request"
"1917","65.434746230","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","218","Probe Response, SN=1242, FN=0, Flags=........C, BI=100, SSID=""James""","","Probe Response"
"1920","65.451391914","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3190, FN=0, Flags=.......TC","","Null function (No data)"
"1934","65.461018973","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3769, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1939","65.463553366","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3769, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"1940","65.463563644","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3771, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1943","65.463580504","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3770, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1944","65.463586168","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3772, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1945","65.463591569","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3773, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1946","65.463597141","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","159","QoS Data, SN=3774, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1947","65.463602551","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","159","QoS Data, SN=3775, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1948","65.463607778","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","159","QoS Data, SN=3776, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"1950","65.463619449","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3769, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"1951","65.463624634","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3771, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"1954","65.548766360","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3191, FN=0, Flags=.......TC","","Null function (No data)"
"1963","65.967317300","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3192, FN=0, Flags=...P...TC","","Null function (No data)"
"1965","65.974243419","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3193, FN=0, Flags=.......TC","","Null function (No data)"
"1967","66.005495759","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3194, FN=0, Flags=...P...TC","","Null function (No data)"
"1969","66.012221658","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3195, FN=0, Flags=.......TC","","Null function (No data)"
"1971","66.047999178","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3196, FN=0, Flags=...P...TC","","Null function (No data)"
"1974","66.057597281","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3197, FN=0, Flags=.......TC","","Null function (No data)"
"1975","66.057607108","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3197, FN=0, Flags=....R..TC","","Null function (No data)"
"1977","66.061299796","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3198, FN=0, Flags=...P...TC","","Null function (No data)"
"2008","67.504559558","aa:3a:0e:b6:ed:12","Broadcast","802.11","137","Probe Request, SN=2535, FN=0, Flags=........C, SSID=Wildcard (Broadcast)","","Probe Request"
"2010","67.607663264","aa:3a:0e:b6:ed:12","Broadcast","802.11","137","Probe Request, SN=2537, FN=0, Flags=........C, SSID=Wildcard (Broadcast)","","Probe Request"
"2011","67.610992251","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","218","Probe Response, SN=1271, FN=0, Flags=........C, BI=100, SSID=""James""","","Probe Response"
"2013","67.624579754","aa:3a:0e:b6:ed:12","Broadcast","802.11","137","Probe Request, SN=2538, FN=0, Flags=........C, SSID=Wildcard (Broadcast)","","Probe Request"
"2014","67.627983637","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","218","Probe Response, SN=1272, FN=0, Flags=........C, BI=100, SSID=""James""","","Probe Response"
"2016","67.642164886","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3199, FN=0, Flags=.......TC","","Null function (No data)"
"2020","67.750653551","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3200, FN=0, Flags=...P...TC","","Null function (No data)"
"2064","70.281259406","aa:3a:0e:b6:ed:12","Broadcast","802.11","137","Probe Request, SN=2578, FN=0, Flags=........C, SSID=Wildcard (Broadcast)","","Probe Request"
"2065","70.284514863","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","218","Probe Response, SN=1307, FN=0, Flags=........C, BI=100, SSID=""James""","","Probe Response"
"2067","70.295712289","aa:3a:0e:b6:ed:12","Broadcast","802.11","137","Probe Request, SN=2579, FN=0, Flags=........C, SSID=Wildcard (Broadcast)","","Probe Request"
"2068","70.303764530","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","218","Probe Response, SN=1308, FN=0, Flags=........C, BI=100, SSID=""James""","","Probe Response"
"2069","70.313922268","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3201, FN=0, Flags=.......TC","","Null function (No data)"
"2072","70.413761432","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3202, FN=0, Flags=...P...TC","","Null function (No data)"
"2073","70.413780929","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3202, FN=0, Flags=...PR..TC","","Null function (No data)"
"2128","73.188637327","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","141","Probe Request, SN=3203, FN=0, Flags=........C, SSID=""James""","","Probe Request"
"2130","73.191970730","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","218","Probe Response, SN=1343, FN=0, Flags=........C, BI=100, SSID=""James""","","Probe Response"
"2133","73.241829467","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3204, FN=0, Flags=.......TC","","Null function (No data)"
"2135","73.245138454","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3205, FN=0, Flags=...P...TC","","Null function (No data)"
"2140","73.447379667","aa:3a:0e:b6:ed:12","Broadcast","802.11","142","Probe Request, SN=2617, FN=0, Flags=........C, SSID=""James""","","Probe Request"
"2141","73.451156062","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","218","Probe Response, SN=1347, FN=0, Flags=........C, BI=100, SSID=""James""","","Probe Response"
"2144","73.464746123","aa:3a:0e:b6:ed:12","Broadcast","802.11","142","Probe Request, SN=2618, FN=0, Flags=........C, SSID=""James""","","Probe Request"
"2145","73.468075048","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","218","Probe Response, SN=1348, FN=0, Flags=........C, BI=100, SSID=""James""","","Probe Response"
"2147","73.485323520","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3206, FN=0, Flags=.......TC","","Null function (No data)"
"2149","73.534188883","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3207, FN=0, Flags=...P...TC","","Null function (No data)"
"2166","74.052206459","aa:3a:0e:b6:ed:12","IPv4mcast_01","802.11","124","QoS Data, SN=143, FN=0, Flags=.p.....TC","Voice (Voice)","QoS Data"
"2168","74.052230312","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3208, FN=0, Flags=.......TC","","Null function (No data)"
"2170","74.123276216","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3209, FN=0, Flags=...P...TC","","Null function (No data)"
"2174","74.257312059","aa:3a:0e:b6:ed:12","IPv4mcast_01","802.11","122","Data, SN=1364, FN=0, Flags=.p....F.C","","Data"
"2727","99.670642471","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","68","QoS Null function (No data), SN=3210, FN=0, Flags=...P...TC","Voice (Voice)","QoS Null function (No data)"
"2802","103.406238260","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3211, FN=0, Flags=.......TC","","Null function (No data)"
"2806","103.406286426","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3777, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"2807","103.406294262","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3778, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"2808","103.406300986","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3779, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"2810","103.425855770","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3212, FN=0, Flags=...P...TC","","Null function (No data)"
"80271","128.674935602","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","68","QoS Null function (No data), SN=3213, FN=0, Flags=...P...TC","Voice (Voice)","QoS Null function (No data)"
"184937","154.381872270","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","68","QoS Null function (No data), SN=3214, FN=0, Flags=...P...TC","Voice (Voice)","QoS Null function (No data)"
"246062","179.611242579","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","68","QoS Null function (No data), SN=3215, FN=0, Flags=...P...TC","Voice (Voice)","QoS Null function (No data)"
"248806","205.400959317","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","68","QoS Null function (No data), SN=3216, FN=0, Flags=...P...TC","Voice (Voice)","QoS Null function (No data)"
"250014","230.628904137","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","68","QoS Null function (No data), SN=3217, FN=0, Flags=...P...TC","Voice (Voice)","QoS Null function (No data)"
"251328","256.255659083","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","68","QoS Null function (No data), SN=3218, FN=0, Flags=...P...TC","Voice (Voice)","QoS Null function (No data)"
"252139","281.859502348","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","68","QoS Null function (No data), SN=3219, FN=0, Flags=...P...TC","Voice (Voice)","QoS Null function (No data)"
"253489","307.653793093","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","68","QoS Null function (No data), SN=3220, FN=0, Flags=...P...TC","Voice (Voice)","QoS Null function (No data)"
