"No.","Time","Source","Destination","Protocol","Length","Info","wlan.qos.priority","wlan.fc.type_subtype"
"567","2.066363892","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3851, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"571","2.070588727","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","664","QoS Data, SN=3852, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"577","2.077504212","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3853, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"581","2.077559510","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3854, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"585","2.080322909","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=3855, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"589","2.084038773","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=3856, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"591","2.089892074","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1031, FN=0, Flags=...P...TC","","Null function (No data)"
"593","2.116295540","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1032, FN=0, Flags=.......TC","","Null function (No data)"
"597","2.120027539","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3857, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"598","2.120047582","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","211","QoS Data, SN=3858, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"599","2.120060075","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","211","QoS Data, SN=3859, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"600","2.120071951","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","221","QoS Data, SN=3860, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"604","2.120120492","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3861, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"610","2.126275869","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3862, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"612","2.126309423","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3863, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"616","2.126356200","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3864, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"617","2.126369215","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3865, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"618","2.126385705","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","664","QoS Data, SN=3866, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"619","2.126399522","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3867, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"620","2.126411897","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","245","QoS Data, SN=3868, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"621","2.126423706","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3869, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"622","2.126435861","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","664","QoS Data, SN=3870, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"626","2.135597498","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","160","QoS Data, SN=3871, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"630","2.138755723","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","160","QoS Data, SN=3872, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"636","2.142396822","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","159","QoS Data, SN=3873, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"640","2.142451756","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3874, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"644","2.142498058","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","135","QoS Data, SN=3875, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"648","2.142544138","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3876, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"649","2.142557148","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","135","QoS Data, SN=3877, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"650","2.142569144","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3878, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"656","2.154673618","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","245","QoS Data, SN=3879, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"658","2.154708052","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","850","QoS Data, SN=3880, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"664","2.158009891","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","260","QoS Data, SN=3881, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"665","2.158025178","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","178","QoS Data, SN=3882, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"666","2.158037082","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3883, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"667","2.158048863","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3884, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"673","2.161089319","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3885, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"677","2.161145401","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3886, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"681","2.161192051","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3887, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"682","2.161205600","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3888, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"686","2.164441710","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=3889, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"692","2.176280433","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3890, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"696","2.176336952","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3891, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"702","2.199111731","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3892, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"704","2.199145760","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3893, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"708","2.199193405","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","221","QoS Data, SN=3894, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"712","2.205966991","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","664","QoS Data, SN=3895, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"716","2.206025558","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","178","QoS Data, SN=3896, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"720","2.208780962","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","743","QoS Data, SN=3897, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"724","2.212792955","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","170","QoS Data, SN=3898, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"728","2.215987416","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","170","QoS Data, SN=3899, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"732","2.226240273","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","221","QoS Data, SN=3900, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"739","2.232669341","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","221","QoS Data, SN=3902, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"740","2.232673110","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3903, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"742","2.232677553","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3901, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"748","2.241201810","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","170","QoS Data, SN=3904, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"752","2.241229249","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3905, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"756","2.241248456","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3906, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"760","2.241266784","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3907, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"764","2.241288279","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","170","QoS Data, SN=3908, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"768","2.246380008","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=3909, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"773","2.254268364","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","165","QoS Data, SN=3910, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"775","2.257584396","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","165","QoS Data, SN=3911, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"779","2.260808125","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","251","QoS Data, SN=3912, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"783","2.260818950","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","251","QoS Data, SN=3913, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"787","2.260828374","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","246","QoS Data, SN=3914, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"791","2.264130859","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","245","QoS Data, SN=3915, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"797","2.267380067","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","245","QoS Data, SN=3916, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"801","2.267391636","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3917, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"805","2.267400669","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3918, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"806","2.267402904","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3919, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"810","2.267413473","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3920, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"814","2.270610987","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","664","QoS Data, SN=3921, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"818","2.273855894","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=3922, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"822","2.277177488","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","285","QoS Data, SN=3923, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"824","2.277188700","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","231","QoS Data, SN=3924, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"828","2.277202781","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","237","QoS Data, SN=3925, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"829","2.277210331","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","235","QoS Data, SN=3926, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"830","2.277214075","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","233","QoS Data, SN=3927, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"831","2.277217759","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","246","QoS Data, SN=3928, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"832","2.277221811","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","229","QoS Data, SN=3929, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"833","2.277225655","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","306","QoS Data, SN=3930, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"837","2.277240495","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","178","QoS Data, SN=3931, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"841","2.277257278","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1138","QoS Data, SN=3932, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"845","2.277274917","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","389","QoS Data, SN=3933, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"849","2.280477439","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","186","QoS Data, SN=3934, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"856","2.283823881","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3935, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"858","2.283842232","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3936, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"862","2.283866246","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3937, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"863","2.283872643","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3938, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"864","2.283878909","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3939, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"865","2.283884847","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3940, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"887","2.300093223","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3941, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"888","2.300113249","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3943, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"889","2.300126103","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3944, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"890","2.300138203","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3945, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"891","2.300150478","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3946, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"892","2.300162650","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3947, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"893","2.300174774","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3948, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"894","2.300186828","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3949, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"895","2.300198743","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3950, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"896","2.300210477","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3951, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"897","2.300222436","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3952, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"898","2.300234628","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3953, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"899","2.300246503","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3966, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"905","2.300318149","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3942, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"906","2.300330837","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3967, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"907","2.300343285","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3968, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"908","2.300355208","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3969, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"909","2.300367063","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=3970, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"910","2.300378903","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3971, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"911","2.300431135","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3972, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"912","2.300456916","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3973, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"913","2.300472479","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3974, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"914","2.300494891","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","664","QoS Data, SN=3975, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"916","2.300525561","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3976, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"920","2.300582905","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3977, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"921","2.300595124","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3978, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"922","2.300607448","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3979, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"923","2.300618978","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3980, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"924","2.300635377","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3981, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"930","2.313629150","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","245","QoS Data, SN=3982, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"934","2.313683935","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3983, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"935","2.313700289","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","632","QoS Data, SN=3984, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"937","2.313727290","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3985, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"942","2.313784584","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3988, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"944","2.313808777","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3986, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"945","2.313821290","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3987, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"949","2.313867683","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","664","QoS Data, SN=3989, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"954","2.316750562","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","178","QoS Data, SN=3990, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"958","2.322443094","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3991, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"966","2.333470408","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3992, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"968","2.333505062","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3993, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"972","2.336581274","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3994, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"973","2.336601404","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3995, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"974","2.336614023","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3996, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"975","2.336626164","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3997, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"976","2.336638444","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","221","QoS Data, SN=3998, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"980","2.340221175","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3999, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"986","2.343592746","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=4000, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"990","2.343648201","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=4001, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"991","2.343661677","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=4002, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"995","2.343707760","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=4003, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
