"No.","Time","Source","Destination","Protocol","Length","Info"
"10514","98.821124786","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1436, FN=0, Flags=.......TC"
"10515","98.857027473","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1437, FN=0, Flags=...P...TC"
"10516","98.866175162","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1438, FN=0, Flags=.......TC"
"10517","98.904859305","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1439, FN=0, Flags=...P...TC"
"10518","98.911351182","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1440, FN=0, Flags=.......TC"
"10519","98.911392844","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1440, FN=0, Flags=....R..TC"
"10520","98.941293147","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1441, FN=0, Flags=...P...TC"
"10521","98.957156010","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1442, FN=0, Flags=.......TC"
"10522","98.989402091","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1443, FN=0, Flags=...P...TC"
"10523","98.999980970","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1444, FN=0, Flags=.......TC"
"10524","99.037221435","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1445, FN=0, Flags=...P...TC"
"10525","99.047271589","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1446, FN=0, Flags=.......TC"
"10526","99.083453117","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1447, FN=0, Flags=...P...TC"
"10527","99.132268139","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1449, FN=0, Flags=...P...TC"
"10528","99.139719402","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1450, FN=0, Flags=.......TC"
