"No.","Time","Source","Destination","Protocol","Length","Info"
"158","2.833658172","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=89, FN=0, Flags=.p..R..TC"
"159","2.833679347","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=90, FN=0, Flags=.p.....TC"
"160","2.833692484","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=91, FN=0, Flags=.p.....TC"
"161","2.833719414","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","175","QoS Data, SN=92, FN=0, Flags=.p.....TC"
"162","2.836561013","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=93, FN=0, Flags=.p.....TC"
"163","2.836596112","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","159","QoS Data, SN=94, FN=0, Flags=.p.....TC"
"164","2.836623103","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","218","Probe Response, SN=1421, FN=0, Flags=........C, BI=100, SSID=""James"""
"165","2.843480987","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","218","Probe Response, SN=1422, FN=0, Flags=........C, BI=100, SSID=""James"""
"166","2.866192710","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","159","QoS Data, SN=95, FN=0, Flags=.p.....TC"
"167","2.869675908","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=26, FN=0, Flags=...P...TC"
"168","2.909570883","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=27, FN=0, Flags=.......TC"
"169","2.912679434","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=96, FN=0, Flags=.p..R..TC"
"170","2.915765304","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=97, FN=0, Flags=.p.....TC"
"171","2.919183243","aa:3a:0e:b6:ed:12","IPv6mcast_16","802.11","171","QoS Data, SN=98, FN=0, Flags=.p.....TC"
"172","2.922534522","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","167","QoS Data, SN=99, FN=0, Flags=.p.....TC"
"173","2.926076133","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","130","Data, SN=1430, FN=0, Flags=.pm...F.C"
"174","2.926148548","aa:3a:0e:b6:ed:12","IPv4mcast_7f:ff:fa","802.11","255","Data, SN=1431, FN=0, Flags=.pm...F.C"
"175","2.928974154","aa:3a:0e:b6:ed:12","IPv4mcast_fb","802.11","184","QoS Data, SN=100, FN=0, Flags=.p.....TC"
"176","2.944102786","aa:3a:0e:b6:ed:12","IPv6mcast_16","802.11","166","Data, SN=1433, FN=0, Flags=.pm...F.C"
"177","2.947293724","aa:3a:0e:b6:ed:12","IPv4mcast_fb","802.11","179","Data, SN=1434, FN=0, Flags=.p....F.C"
"178","3.010415083","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=101, FN=0, Flags=.p.....TC"
"179","3.020181692","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=102, FN=0, Flags=.p.....TC"
"180","3.020213435","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","261","QoS Data, SN=103, FN=0, Flags=.p.....TC"
"181","3.023406254","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=104, FN=0, Flags=.p.....TC"
"182","3.026685847","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","186","QoS Data, SN=105, FN=0, Flags=.p.....TC"
"183","3.053908767","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=106, FN=0, Flags=.p..R..TC"
