"No.","Time","Source","Destination","Protocol","Length","Info"
"101","1.058100776","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=385, FN=0, Flags=...PR..TC"
"102","1.061154024","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=385, FN=0, Flags=...PR..TC"
"103","1.090117847","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=386, FN=0, Flags=.......TC"
"104","1.093699415","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=386, FN=0, Flags=....R..TC"
"105","1.093787962","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=386, FN=0, Flags=....R..TC"
"106","1.096460636","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=386, FN=0, Flags=....R..TC"
"107","1.124145098","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1373","QoS Data, SN=141, FN=0, Flags=.p..R..TC"
"108","1.137876611","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1373","QoS Data, SN=141, FN=0, Flags=.p..R..TC"
"109","1.147397430","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1373","QoS Data, SN=141, FN=0, Flags=.p..R..TC"
"110","1.147418122","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","161","QoS Data, SN=142, FN=0, Flags=.p.....TC"
"111","1.147430391","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","157","QoS Data, SN=143, FN=0, Flags=.p.....TC"
"112","1.147442458","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","169","QoS Data, SN=144, FN=0, Flags=.p.....TC"
"113","1.147453599","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","169","QoS Data, SN=145, FN=0, Flags=.p.....TC"
"114","1.147464626","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","169","QoS Data, SN=146, FN=0, Flags=.p.....TC"
"115","1.147475797","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","169","QoS Data, SN=147, FN=0, Flags=.p.....TC"
